timestamp,open,high,low,close,volume,quoteVolume,trades,takerBaseVolume,takerQuoteVolume
2026-01-01T00:00:00.000Z,124.96000000,125.89000000,124.96000000,125.87000000,460.30400000,57704.92023000,33,458.62000000,57493.91503000
2026-01-01T00:15:00.000Z,125.21000000,125.52000000,125.02000000,125.43000000,829.11600000,103930.43015000,31,797.66700000,99993.96854000
2026-01-01T00:30:00.000Z,125.42000000,125.77000000,125.22000000,125.59000000,635.66600000,79783.38873000,33,618.43000000,77622.43862000
2026-01-01T00:45:00.000Z,125.66000000,126.43000000,125.46000000,125.47000000,185.87900000,23361.36159000,19,179.31100000,22537.30867000
2026-01-01T01:00:00.000Z,125.65000000,126.65000000,125.28000000,125.75000000,93.09300000,11707.60583000,36,58.34700000,7343.23577000
2026-01-01T01:15:00.000Z,125.75000000,125.93000000,125.60000000,125.68000000,130.62900000,16422.13439000,15,116.75100000,14676.56023000
2026-01-01T01:30:00.000Z,125.73000000,125.74000000,125.23000000,125.49000000,392.75200000,49326.84092000,18,380.48200000,47787.12884000
2026-01-01T01:45:00.000Z,125.69000000,126.41000000,125.41000000,125.59000000,498.94300000,62769.60962000,30,479.05300000,60273.47573000
2026-01-01T02:00:00.000Z,125.18000000,126.01000000,125.16000000,126.01000000,1259.93000000,158339.78164000,37,1240.16800000,155866.05953000
2026-01-01T02:15:00.000Z,125.73000000,126.01000000,125.13000000,125.74000000,157.55700000,19817.52171000,17,144.79100000,18219.67142000
2026-01-01T02:30:00.000Z,125.05000000,126.01000000,125.04000000,126.01000000,337.40400000,42417.30693000,24,328.99400000,41365.28598000
2026-01-01T02:45:00.000Z,125.35000000,126.01000000,125.19000000,125.97000000,131.43100000,16524.30248000,22,89.79900000,11306.38894000
2026-01-01T03:00:00.000Z,125.96000000,126.01000000,125.27000000,125.40000000,95.57200000,12025.59302000,23,83.15700000,10467.37150000
2026-01-01T03:15:00.000Z,125.54000000,125.72000000,125.40000000,125.72000000,670.27400000,84249.05153000,12,658.41600000,82760.51123000
2026-01-01T03:30:00.000Z,125.71000000,125.71000000,125.47000000,125.51000000,440.98500000,55412.71988000,12,423.63400000,53235.20503000
2026-01-01T03:45:00.000Z,125.64000000,125.64000000,125.57000000,125.62000000,210.87900000,26490.52217000,8,199.41900000,25050.68777000
2026-01-01T04:00:00.000Z,125.63000000,126.01000000,125.14000000,125.39000000,1056.62000000,132693.21937000,32,988.35300000,124135.07156000
2026-01-01T04:15:00.000Z,125.41000000,125.67000000,125.19000000,125.67000000,909.46100000,114171.25343000,34,825.77000000,103681.91052000
2026-01-01T04:30:00.000Z,125.62000000,126.01000000,125.13000000,125.29000000,713.48300000,89572.45799000,36,631.24300000,79269.23250000
2026-01-01T04:45:00.000Z,125.26000000,125.50000000,125.24000000,125.42000000,993.69800000,124594.42342000,11,990.28200000,124166.60358000
2026-01-01T05:00:00.000Z,125.40000000,126.01000000,125.07000000,125.72000000,646.25100000,81156.44664000,36,604.22100000,75893.04054000
2026-01-01T05:15:00.000Z,125.80000000,126.01000000,125.16000000,125.33000000,70.54600000,8870.57389000,15,46.55000000,5862.86499000
2026-01-01T05:30:00.000Z,125.54000000,125.71000000,125.46000000,125.70000000,420.45000000,52843.90822000,14,383.79100000,48243.23348000
2026-01-01T05:45:00.000Z,125.52000000,125.91000000,125.51000000,125.91000000,414.97700000,52156.40807000,10,403.51700000,50718.00617000
2026-01-01T06:00:00.000Z,125.70000000,125.75000000,125.38000000,125.69000000,609.43300000,76582.31710000,15,590.99100000,74268.81980000
2026-01-01T06:15:00.000Z,125.71000000,125.71000000,125.38000000,125.59000000,795.81300000,99978.28300000,18,776.90000000,97606.07088000
2026-01-01T06:30:00.000Z,125.58000000,125.58000000,125.33000000,125.52000000,859.42000000,107865.75839000,17,848.08000000,106444.29983000
2026-01-01T06:45:00.000Z,125.52000000,125.52000000,125.14000000,125.38000000,770.00800000,96573.88158000,51,749.35100000,93986.94518000
2026-01-01T07:00:00.000Z,125.16000000,126.01000000,125.06000000,125.13000000,448.42300000,56300.57550000,52,411.34000000,51657.65785000
2026-01-01T07:15:00.000Z,125.17000000,127.58000000,124.88000000,126.43000000,304.05800000,38182.68025000,145,229.24700000,28815.81837000
2026-01-01T07:30:00.000Z,125.33000000,126.67000000,124.82000000,124.84000000,207.05700000,25948.25891000,132,118.38300000,14859.69475000
2026-01-01T07:45:00.000Z,124.81000000,125.44000000,124.71000000,124.71000000,79.72500000,9999.03351000,10,77.22400000,9686.89056000
2026-01-01T08:00:00.000Z,125.71000000,125.71000000,125.71000000,125.71000000,0.01500000,1.88565000,1,0.01500000,1.88565000
2026-01-01T08:15:00.000Z,125.47000000,125.47000000,125.47000000,125.47000000,7.99400000,1003.00718000,2,0.02400000,3.01128000
2026-01-01T08:30:00.000Z,125.72000000,125.72000000,125.72000000,125.72000000,0.06300000,7.92036000,1,0.06300000,7.92036000
2026-01-01T08:45:00.000Z,124.70000000,124.70000000,124.70000000,124.70000000,0.06200000,7.73140000,1,0.00000000,0.00000000
2026-01-01T09:00:00.000Z,125.77000000,125.77000000,124.70000000,125.53000000,0.31800000,39.90187000,4,0.25700000,32.29517000
2026-01-01T09:15:00.000Z,125.55000000,125.55000000,124.94000000,124.94000000,0.12300000,15.40544000,2,0.06200000,7.78410000
2026-01-01T09:30:00.000Z,125.64000000,125.64000000,125.07000000,125.07000000,0.12100000,15.16824000,2,0.06100000,7.66404000
2026-01-01T09:45:00.000Z,125.63000000,125.64000000,125.03000000,125.53000000,0.21000000,26.34411000,4,0.15000000,18.84231000
2026-01-01T10:00:00.000Z,125.07000000,126.84000000,125.07000000,125.82000000,94.92600000,11945.33229000,24,93.89500000,11815.69571000
2026-01-01T10:15:00.000Z,125.78000000,126.65000000,125.38000000,125.80000000,202.95300000,25524.63433000,15,197.90700000,24891.25485000
2026-01-01T10:30:00.000Z,125.45000000,127.41000000,125.34000000,125.38000000,82.99400000,10443.57100000,49,62.17800000,7829.80279000
2026-01-01T10:45:00.000Z,125.38000000,126.81000000,125.38000000,125.38000000,90.65400000,11405.23906000,18,85.41700000,10748.23360000
2026-01-01T11:00:00.000Z,125.89000000,125.89000000,125.39000000,125.39000000,0.11700000,14.70013000,2,0.05900000,7.42751000
2026-01-01T11:15:00.000Z,126.43000000,126.43000000,125.34000000,125.34000000,5.67500000,711.63366000,12,0.13800000,17.41969000
2026-01-01T11:30:00.000Z,125.80000000,125.86000000,125.15000000,125.86000000,5.90800000,740.54593000,6,0.11700000,14.72208000
2026-01-01T11:45:00.000Z,125.20000000,126.44000000,125.20000000,126.05000000,0.55300000,69.66638000,8,0.49600000,62.52998000
2026-01-01T12:00:00.000Z,126.10000000,126.11000000,125.38000000,126.01000000,0.41200000,51.84421000,9,0.23200000,29.25013000
2026-01-01T12:15:00.000Z,126.00000000,126.00000000,125.90000000,125.90000000,0.03000000,3.77850000,2,0.00000000,0.00000000
2026-01-01T12:30:00.000Z,125.94000000,126.44000000,125.70000000,125.71000000,9.71500000,1222.73968000,9,8.54800000,1076.03326000
2026-01-01T12:45:00.000Z,125.26000000,125.26000000,125.26000000,125.26000000,0.04000000,5.01040000,1,0.00000000,0.00000000
2026-01-01T13:00:00.000Z,125.14000000,125.88000000,125.14000000,125.84000000,22.93600000,2879.12410000,11,2.21600000,278.91890000
2026-01-01T13:15:00.000Z,125.81000000,125.81000000,125.42000000,125.42000000,8.15800000,1026.31820000,5,5.66000000,712.08460000
2026-01-01T13:30:00.000Z,125.82000000,126.79000000,125.33000000,125.40000000,56.73600000,7130.43895000,30,23.39600000,2944.72630000
2026-01-01T13:45:00.000Z,125.62000000,126.81000000,125.15000000,125.15000000,73.79000000,9260.09376000,31,48.65100000,6109.35653000
2026-01-01T14:00:00.000Z,125.14000000,126.79000000,125.13000000,125.23000000,136.19800000,17099.06918000,39,104.00900000,13067.26419000
2026-01-01T14:15:00.000Z,125.75000000,127.43000000,124.86000000,126.14000000,263.21600000,32994.80402000,71,126.19600000,15864.48807000
2026-01-01T14:30:00.000Z,125.55000000,126.67000000,124.79000000,126.14000000,155.36700000,19461.50889000,81,48.54000000,6099.23003000
2026-01-01T14:45:00.000Z,125.33000000,126.44000000,125.33000000,126.00000000,103.62400000,13020.25375000,13,102.41900000,12869.02625000
2026-01-01T15:00:00.000Z,125.50000000,126.79000000,124.90000000,126.14000000,92.48900000,11589.41037000,33,22.17700000,2788.93809000
2026-01-01T15:15:00.000Z,125.49000000,126.79000000,125.49000000,125.69000000,7.18100000,903.42546000,8,7.18100000,903.42546000
