timestamp,open,high,low,close,volume,quoteVolume,trades,takerBaseVolume,takerQuoteVolume
2025-12-01T00:00:00.000Z,133.41000000,133.80000000,130.79000000,131.20000000,180.65800000,23780.55806000,123,47.41700000,6269.67223000
2025-12-01T00:15:00.000Z,130.77000000,131.59000000,129.60000000,130.09000000,494.72200000,64719.54520000,92,262.42300000,34317.09439000
2025-12-01T00:30:00.000Z,130.10000000,130.46000000,128.64000000,128.64000000,673.62300000,86964.31602000,88,114.95900000,14862.53124000
2025-12-01T00:45:00.000Z,128.83000000,129.11000000,127.68000000,127.71000000,278.28700000,35656.78854000,67,9.42500000,1209.25392000
2025-12-01T01:00:00.000Z,127.58000000,129.12000000,127.58000000,128.43000000,188.71900000,24260.92856000,46,13.34300000,1715.25965000
2025-12-01T01:15:00.000Z,128.29000000,128.83000000,128.28000000,128.28000000,94.56500000,12165.24241000,18,46.42500000,5974.07727000
2025-12-01T01:30:00.000Z,128.17000000,128.69000000,128.08000000,128.29000000,148.73700000,19065.74887000,24,20.82000000,2674.40305000
2025-12-01T01:45:00.000Z,128.54000000,128.54000000,127.74000000,127.87000000,23.73600000,3039.62841000,37,5.50600000,705.55864000
2025-12-01T02:00:00.000Z,128.05000000,128.65000000,127.83000000,128.38000000,26.25200000,3369.44294000,35,21.33800000,2739.67187000
2025-12-01T02:15:00.000Z,128.22000000,128.48000000,127.96000000,127.97000000,10.00200000,1281.79776000,30,4.75200000,609.36819000
2025-12-01T02:30:00.000Z,127.95000000,128.34000000,127.75000000,128.10000000,164.88700000,21132.38789000,38,157.25300000,20154.92860000
2025-12-01T02:45:00.000Z,128.20000000,128.20000000,127.47000000,127.53000000,125.59300000,16019.78418000,40,10.50800000,1342.40649000
2025-12-01T03:00:00.000Z,127.60000000,127.60000000,126.69000000,126.90000000,21.62200000,2748.40139000,54,5.29200000,672.94730000
2025-12-01T03:15:00.000Z,126.94000000,127.33000000,126.63000000,127.06000000,8.94100000,1135.29585000,30,4.67300000,593.76177000
2025-12-01T03:30:00.000Z,126.94000000,127.21000000,126.57000000,127.13000000,86.02600000,10908.74958000,33,4.67500000,593.85989000
2025-12-01T03:45:00.000Z,127.28000000,127.28000000,126.86000000,127.04000000,15.09500000,1917.50329000,34,7.31700000,930.10956000
2025-12-01T04:00:00.000Z,126.96000000,127.02000000,126.60000000,126.74000000,541.34700000,68686.97769000,37,4.90000000,621.86507000
2025-12-01T04:15:00.000Z,126.57000000,127.04000000,126.45000000,126.88000000,16.74000000,2122.07993000,35,9.50700000,1206.40204000
2025-12-01T04:30:00.000Z,126.63000000,126.92000000,126.28000000,126.49000000,9.83900000,1245.76581000,34,5.72500000,725.05035000
2025-12-01T04:45:00.000Z,126.64000000,126.71000000,126.13000000,126.33000000,14.71100000,1861.13252000,36,10.32600000,1306.87493000
2025-12-01T05:00:00.000Z,126.37000000,126.57000000,125.99000000,126.03000000,39.79400000,5024.58183000,42,3.66500000,463.09307000
2025-12-01T05:15:00.000Z,126.14000000,126.53000000,125.87000000,126.53000000,10.58100000,1334.91373000,44,3.39300000,428.22116000
2025-12-01T05:30:00.000Z,126.46000000,126.46000000,125.81000000,126.00000000,7.01600000,885.13529000,44,3.56900000,450.41089000
2025-12-01T05:45:00.000Z,126.07000000,126.38000000,126.03000000,126.06000000,14.37900000,1813.55984000,32,3.22700000,407.46045000
2025-12-01T06:00:00.000Z,126.09000000,126.55000000,126.02000000,126.46000000,17.87400000,2259.56522000,39,13.53400000,1711.49069000
2025-12-01T06:15:00.000Z,126.58000000,126.65000000,126.13000000,126.37000000,20.55900000,2597.14675000,36,8.97000000,1133.78945000
2025-12-01T06:30:00.000Z,126.28000000,126.81000000,126.19000000,126.65000000,7.18300000,908.75247000,37,4.19800000,531.24342000
2025-12-01T06:45:00.000Z,126.72000000,126.83000000,126.45000000,126.63000000,6.37200000,807.22351000,32,2.69400000,341.38163000
2025-12-01T07:00:00.000Z,126.83000000,126.83000000,126.42000000,126.49000000,6.70500000,848.81864000,33,4.12800000,522.79094000
2025-12-01T07:15:00.000Z,126.54000000,126.80000000,126.23000000,126.80000000,4.81100000,608.75750000,29,2.49400000,315.76335000
2025-12-01T07:30:00.000Z,126.69000000,127.14000000,126.63000000,126.99000000,4.77200000,605.49047000,32,2.23700000,284.01002000
