timestamp,open,high,low,close,volume,quoteVolume,trades,takerBaseVolume,takerQuoteVolume
2025-12-01T00:00:00.000Z,133.41000000,133.80000000,127.68000000,127.71000000,1627.29000000,211121.20782000,370,434.22400000,56658.55178000
2025-12-01T01:00:00.000Z,127.58000000,129.12000000,127.58000000,127.87000000,455.75700000,58531.54825000,125,86.09400000,11069.29861000
2025-12-01T02:00:00.000Z,128.05000000,128.65000000,127.47000000,127.53000000,326.73400000,41803.41277000,143,193.85100000,24846.37515000
2025-12-01T03:00:00.000Z,127.60000000,127.60000000,126.57000000,127.04000000,131.68400000,16709.95011000,151,21.95700000,2790.67852000
2025-12-01T04:00:00.000Z,126.96000000,127.04000000,126.13000000,126.33000000,582.63700000,73915.95595000,142,30.45800000,3860.19239000
2025-12-01T05:00:00.000Z,126.37000000,126.57000000,125.81000000,126.06000000,71.77000000,9058.19069000,162,13.85400000,1749.18557000
2025-12-01T06:00:00.000Z,126.09000000,126.83000000,126.02000000,126.63000000,51.98800000,6572.68795000,144,29.39600000,3717.90519000
2025-12-01T07:00:00.000Z,126.83000000,127.45000000,126.23000000,127.33000000,32.53300000,4130.61853000,129,15.97100000,2028.44113000
2025-12-01T08:00:00.000Z,127.43000000,127.86000000,126.99000000,127.61000000,48.48100000,6182.15304000,143,32.90900000,4198.04434000
2025-12-01T09:00:00.000Z,127.67000000,128.02000000,126.88000000,126.95000000,23.02700000,2929.58034000,141,14.93800000,1900.84079000
2025-12-01T10:00:00.000Z,127.14000000,127.62000000,126.98000000,127.17000000,14.68300000,1869.35011000,132,8.49000000,1081.37164000
2025-12-01T11:00:00.000Z,127.28000000,127.40000000,126.89000000,127.17000000,36.48200000,4634.55998000,125,6.22800000,791.90088000
2025-12-01T12:00:00.000Z,127.22000000,127.23000000,125.58000000,126.62000000,264.53600000,33501.41141000,64,123.35600000,15630.03027000
2025-12-01T13:00:00.000Z,126.53000000,127.58000000,126.27000000,126.58000000,597.21300000,75873.91022000,34,231.76200000,29478.03369000
2025-12-01T14:00:00.000Z,126.50000000,127.00000000,125.73000000,126.59000000,34.38100000,4344.71240000,30,21.65000000,2735.59031000
2025-12-01T15:00:00.000Z,126.30000000,126.30000000,123.30000000,124.99000000,314.19300000,39248.72499000,99,125.83700000,15737.98644000
2025-12-01T16:00:00.000Z,125.02000000,125.02000000,123.42000000,123.42000000,1028.49700000,127127.18039000,63,24.81000000,3084.34631000
2025-12-01T17:00:00.000Z,123.64000000,124.71000000,123.64000000,124.53000000,72.48400000,9008.45195000,26,70.81900000,8802.07649000
2025-12-01T18:00:00.000Z,124.41000000,125.13000000,123.82000000,124.56000000,84.33400000,10499.26411000,32,69.20100000,8614.24163000
2025-12-01T19:00:00.000Z,124.38000000,124.48000000,123.40000000,123.78000000,35.45300000,4391.95746000,29,22.30500000,2763.91684000
2025-12-01T20:00:00.000Z,124.20000000,125.14000000,124.20000000,124.70000000,450.87000000,56364.13550000,30,278.92700000,34848.98260000
2025-12-01T21:00:00.000Z,124.44000000,126.13000000,124.32000000,126.11000000,136.66400000,17195.85690000,33,119.86300000,15096.35107000
